train_id,train_number,service_date,section_id,section_name,train_type,scheduled_entry,scheduled_exit,historical_delay_minutes,direction,operational_status
TR-12994,12994,2026-09-30,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-30 17:15:06.585994,2026-09-30 17:55:06.585994,11,UP,SCHEDULED
TR-12995,12995,2026-09-30,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-30 18:41:05.461592,2026-09-30 19:11:05.461592,3,DN,RUNNING
TR-12996,12996,2026-09-30,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-30 19:46:10.466022,2026-09-30 20:26:10.466022,0,DN,DELAYED
TR-12997,12997,2026-09-30,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-30 20:34:56.707286,2026-09-30 21:04:56.707286,2,UP,RUNNING
TR-12998,12998,2026-09-30,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-30 21:57:39.914575,2026-09-30 22:27:39.914575,2,UP,RUNNING
TR-12999,12999,2026-09-30,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-30 23:08:14.799841,2026-09-30 23:48:14.799841,3,DN,RUNNING
TR-13000,13000,2026-09-30,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-30 23:51:51.702480,2026-10-01 00:26:51.702480,6,DN,RUNNING
TR-13001,13001,2026-09-30,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-30 00:54:48.248477,2026-09-30 01:29:48.248477,0,DN,RUNNING
TR-13002,13002,2026-09-30,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-30 02:05:08.975847,2026-09-30 02:50:08.975847,5,DN,SCHEDULED
TR-13003,13003,2026-09-30,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-30 03:24:13.819121,2026-09-30 04:04:13.819121,0,DN,RUNNING
TR-13004,13004,2026-09-30,SEC-A02,Wardha–Badnera,SPECIAL,2026-09-30 04:26:11.517794,2026-09-30 04:56:11.517794,5,DN,SCHEDULED
TR-13005,13005,2026-09-30,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-30 05:36:49.723159,2026-09-30 06:06:49.723159,4,DN,RUNNING
TR-13006,13006,2026-09-30,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-30 06:42:42.229487,2026-09-30 07:07:42.229487,0,DN,RUNNING
TR-13007,13007,2026-09-30,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-30 07:39:55.431793,2026-09-30 08:09:55.431793,8,DN,RUNNING
TR-13008,13008,2026-09-30,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-30 08:31:50.484055,2026-09-30 09:01:50.484055,10,DN,DELAYED
TR-13009,13009,2026-09-30,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-30 09:48:11.223712,2026-09-30 10:13:11.223712,0,DN,RUNNING
TR-13010,13010,2026-09-30,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-30 10:47:02.450298,2026-09-30 11:32:02.450298,2,UP,SCHEDULED
TR-13011,13011,2026-09-30,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-30 11:46:41.006220,2026-09-30 12:21:41.006220,0,DN,RUNNING
TR-13012,13012,2026-09-30,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-30 13:18:09.763694,2026-09-30 13:43:09.763694,1,UP,RUNNING
TR-13013,13013,2026-09-30,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-30 14:25:13.467219,2026-09-30 15:05:13.467219,9,UP,DELAYED
TR-13014,13014,2026-09-30,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-30 15:10:19.758315,2026-09-30 15:40:19.758315,6,DN,SCHEDULED
TR-13015,13015,2026-09-30,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-30 16:16:39.206713,2026-09-30 17:01:39.206713,2,DN,DELAYED
TR-13016,13016,2026-09-30,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-30 17:28:12.213100,2026-09-30 18:03:12.213100,0,UP,SCHEDULED
TR-13017,13017,2026-09-30,SEC-A02,Wardha–Badnera,SPECIAL,2026-09-30 18:43:50.941948,2026-09-30 19:18:50.941948,8,DN,RUNNING
TR-13018,13018,2026-09-30,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-30 19:45:36.000848,2026-09-30 20:15:36.000848,0,DN,SCHEDULED
TR-13019,13019,2026-09-30,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-30 20:42:27.628461,2026-09-30 21:17:27.628461,4,DN,RUNNING
TR-13020,13020,2026-09-30,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-30 21:52:11.964950,2026-09-30 22:17:11.964950,5,DN,RUNNING
TR-13021,13021,2026-09-30,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-30 22:51:26.081639,2026-09-30 23:31:26.081639,13,UP,DELAYED
TR-13022,13022,2026-09-30,SEC-B01,Badnera–Akola,FREIGHT,2026-09-30 23:56:12.253847,2026-10-01 00:41:12.253847,0,UP,DELAYED
TR-13023,13023,2026-09-30,SEC-B01,Badnera–Akola,EXPRESS,2026-09-30 01:41:11.545594,2026-09-30 02:16:11.545594,0,DN,RUNNING
TR-13024,13024,2026-09-30,SEC-B01,Badnera–Akola,EXPRESS,2026-09-30 03:02:14.667845,2026-09-30 03:27:14.667845,5,UP,DELAYED
TR-13025,13025,2026-09-30,SEC-B01,Badnera–Akola,PASSENGER,2026-09-30 04:38:25.058779,2026-09-30 05:23:25.058779,16,UP,DELAYED
TR-13026,13026,2026-09-30,SEC-B01,Badnera–Akola,FREIGHT,2026-09-30 06:12:40.494386,2026-09-30 06:57:40.494386,16,UP,SCHEDULED
TR-13027,13027,2026-09-30,SEC-B01,Badnera–Akola,EXPRESS,2026-09-30 07:38:00.807513,2026-09-30 08:18:00.807513,5,DN,RUNNING
TR-13028,13028,2026-09-30,SEC-B01,Badnera–Akola,FREIGHT,2026-09-30 09:11:40.840413,2026-09-30 09:41:40.840413,4,UP,SCHEDULED
TR-13029,13029,2026-09-30,SEC-B01,Badnera–Akola,FREIGHT,2026-09-30 10:34:26.111754,2026-09-30 11:09:26.111754,13,DN,SCHEDULED
TR-13030,13030,2026-09-30,SEC-B01,Badnera–Akola,PASSENGER,2026-09-30 11:57:02.638923,2026-09-30 12:32:02.638923,0,DN,SCHEDULED
TR-13031,13031,2026-09-30,SEC-B01,Badnera–Akola,FREIGHT,2026-09-30 13:15:15.368229,2026-09-30 13:50:15.368229,11,DN,SCHEDULED
TR-13032,13032,2026-09-30,SEC-B01,Badnera–Akola,FREIGHT,2026-09-30 15:02:31.877667,2026-09-30 15:37:31.877667,11,UP,DELAYED
TR-13033,13033,2026-09-30,SEC-B01,Badnera–Akola,PASSENGER,2026-09-30 16:42:45.641785,2026-09-30 17:27:45.641785,11,UP,SCHEDULED
TR-13034,13034,2026-09-30,SEC-B01,Badnera–Akola,PASSENGER,2026-09-30 17:54:15.266997,2026-09-30 18:19:15.266997,23,UP,SCHEDULED
TR-13035,13035,2026-09-30,SEC-B01,Badnera–Akola,PASSENGER,2026-09-30 19:31:12.137252,2026-09-30 19:56:12.137252,6,DN,SCHEDULED
TR-13036,13036,2026-09-30,SEC-B01,Badnera–Akola,PASSENGER,2026-09-30 21:04:44.700678,2026-09-30 21:34:44.700678,0,DN,RUNNING
TR-13037,13037,2026-09-30,SEC-B01,Badnera–Akola,EXPRESS,2026-09-30 22:21:59.361930,2026-09-30 22:51:59.361930,3,UP,SCHEDULED
TR-13038,13038,2026-09-30,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-30 00:11:19.747670,2026-09-30 00:51:19.747670,0,DN,SCHEDULED
TR-13039,13039,2026-09-30,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-30 01:28:19.114433,2026-09-30 01:58:19.114433,3,DN,RUNNING
TR-13040,13040,2026-09-30,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-30 02:56:58.520762,2026-09-30 03:26:58.520762,1,UP,SCHEDULED
TR-13041,13041,2026-09-30,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-30 04:44:04.638806,2026-09-30 05:29:04.638806,0,UP,SCHEDULED
TR-13042,13042,2026-09-30,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-30 06:07:41.891442,2026-09-30 06:32:41.891442,5,DN,RUNNING
TR-13043,13043,2026-09-30,SEC-B02,Akola–Bhusawal,SPECIAL,2026-09-30 07:27:27.230161,2026-09-30 07:57:27.230161,0,DN,RUNNING
TR-13044,13044,2026-09-30,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-30 08:52:39.512166,2026-09-30 09:17:39.512166,11,UP,SCHEDULED
TR-13045,13045,2026-09-30,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-30 10:26:24.052439,2026-09-30 11:06:24.052439,8,UP,RUNNING
TR-13046,13046,2026-09-30,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-30 11:55:48.706398,2026-09-30 12:30:48.706398,3,DN,RUNNING
TR-13047,13047,2026-09-30,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-30 13:21:52.845907,2026-09-30 13:46:52.845907,5,DN,RUNNING
TR-13048,13048,2026-09-30,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-30 14:45:28.530053,2026-09-30 15:20:28.530053,5,DN,SCHEDULED
TR-13049,13049,2026-09-30,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-30 16:19:13.324474,2026-09-30 16:49:13.324474,9,UP,SCHEDULED
TR-13050,13050,2026-09-30,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-30 18:00:33.519635,2026-09-30 18:30:33.519635,1,UP,SCHEDULED
TR-13051,13051,2026-09-30,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-30 19:32:53.168078,2026-09-30 20:02:53.168078,0,DN,RUNNING
TR-13052,13052,2026-09-30,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-30 21:03:31.599059,2026-09-30 21:33:31.599059,5,UP,DELAYED
TR-13053,13053,2026-09-30,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-30 22:43:57.540339,2026-09-30 23:13:57.540339,0,UP,SCHEDULED
TR-13054,13054,2026-09-30,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-30 23:45:53.964228,2026-10-01 00:15:53.964228,0,DN,RUNNING
TR-13055,13055,2026-09-30,SEC-C01,Bhusawal–Jalgaon,EXPRESS,2026-09-30 02:27:39.444425,2026-09-30 02:52:39.444425,0,DN,SCHEDULED
TR-13056,13056,2026-09-30,SEC-C01,Bhusawal–Jalgaon,EXPRESS,2026-09-30 04:59:39.876811,2026-09-30 05:24:39.876811,10,UP,RUNNING
TR-13057,13057,2026-09-30,SEC-C01,Bhusawal–Jalgaon,EXPRESS,2026-09-30 06:58:23.699010,2026-09-30 07:38:23.699010,5,UP,SCHEDULED
TR-13058,13058,2026-09-30,SEC-C01,Bhusawal–Jalgaon,EXPRESS,2026-09-30 09:24:00.207445,2026-09-30 09:59:00.207445,5,UP,RUNNING
TR-13059,13059,2026-09-30,SEC-C01,Bhusawal–Jalgaon,SPECIAL,2026-09-30 12:14:38.744715,2026-09-30 12:39:38.744715,9,DN,RUNNING
TR-13060,13060,2026-09-30,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-30 14:34:41.052768,2026-09-30 15:19:41.052768,7,UP,RUNNING
TR-13061,13061,2026-09-30,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-30 16:47:17.238245,2026-09-30 17:22:17.238245,6,DN,DELAYED
TR-13062,13062,2026-09-30,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-30 19:17:03.177511,2026-09-30 19:42:03.177511,7,UP,SCHEDULED
TR-13063,13063,2026-09-30,SEC-C01,Bhusawal–Jalgaon,EXPRESS,2026-09-30 21:27:34.760033,2026-09-30 21:57:34.760033,5,UP,SCHEDULED
TR-13064,13064,2026-10-01,SEC-A01,Nagpur–Wardha,EXPRESS,2026-10-01 00:04:46.577874,2026-10-01 00:29:46.577874,0,DN,DELAYED
TR-13065,13065,2026-10-01,SEC-A01,Nagpur–Wardha,PASSENGER,2026-10-01 00:53:36.683505,2026-10-01 01:23:36.683505,0,DN,RUNNING
TR-13066,13066,2026-10-01,SEC-A01,Nagpur–Wardha,FREIGHT,2026-10-01 02:17:13.374299,2026-10-01 02:57:13.374299,7,DN,SCHEDULED
TR-13067,13067,2026-10-01,SEC-A01,Nagpur–Wardha,FREIGHT,2026-10-01 03:11:12.117406,2026-10-01 03:46:12.117406,17,UP,RUNNING
TR-13068,13068,2026-10-01,SEC-A01,Nagpur–Wardha,SPECIAL,2026-10-01 04:25:46.475312,2026-10-01 04:55:46.475312,10,UP,SCHEDULED
TR-13069,13069,2026-10-01,SEC-A01,Nagpur–Wardha,PASSENGER,2026-10-01 05:31:18.698807,2026-10-01 06:01:18.698807,10,DN,SCHEDULED
TR-13070,13070,2026-10-01,SEC-A01,Nagpur–Wardha,EXPRESS,2026-10-01 06:34:53.392482,2026-10-01 07:14:53.392482,12,UP,DELAYED
TR-13071,13071,2026-10-01,SEC-A01,Nagpur–Wardha,FREIGHT,2026-10-01 07:35:21.091430,2026-10-01 08:05:21.091430,8,DN,DELAYED
TR-13072,13072,2026-10-01,SEC-A01,Nagpur–Wardha,FREIGHT,2026-10-01 08:41:49.935213,2026-10-01 09:16:49.935213,9,DN,RUNNING
TR-13073,13073,2026-10-01,SEC-A01,Nagpur–Wardha,PASSENGER,2026-10-01 10:03:59.488815,2026-10-01 10:33:59.488815,0,DN,DELAYED
TR-13074,13074,2026-10-01,SEC-A01,Nagpur–Wardha,FREIGHT,2026-10-01 10:53:14.096085,2026-10-01 11:18:14.096085,5,DN,DELAYED
TR-13075,13075,2026-10-01,SEC-A01,Nagpur–Wardha,FREIGHT,2026-10-01 11:52:53.154023,2026-10-01 12:27:53.154023,12,UP,DELAYED
TR-13076,13076,2026-10-01,SEC-A01,Nagpur–Wardha,SPECIAL,2026-10-01 12:54:14.483432,2026-10-01 13:24:14.483432,12,UP,SCHEDULED
TR-13077,13077,2026-10-01,SEC-A01,Nagpur–Wardha,PASSENGER,2026-10-01 14:12:25.382040,2026-10-01 14:47:25.382040,3,DN,RUNNING
TR-13078,13078,2026-10-01,SEC-A01,Nagpur–Wardha,SPECIAL,2026-10-01 15:14:56.434865,2026-10-01 15:59:56.434865,0,UP,DELAYED
TR-13079,13079,2026-10-01,SEC-A01,Nagpur–Wardha,PASSENGER,2026-10-01 16:12:17.793188,2026-10-01 16:57:17.793188,4,UP,SCHEDULED
TR-13080,13080,2026-10-01,SEC-A01,Nagpur–Wardha,FREIGHT,2026-10-01 17:18:13.982453,2026-10-01 17:53:13.982453,12,UP,DELAYED
TR-13081,13081,2026-10-01,SEC-A01,Nagpur–Wardha,PASSENGER,2026-10-01 18:43:31.503520,2026-10-01 19:28:31.503520,0,DN,DELAYED
TR-13082,13082,2026-10-01,SEC-A01,Nagpur–Wardha,PASSENGER,2026-10-01 19:30:05.671472,2026-10-01 20:15:05.671472,0,UP,SCHEDULED
TR-13083,13083,2026-10-01,SEC-A01,Nagpur–Wardha,PASSENGER,2026-10-01 20:49:02.896240,2026-10-01 21:34:02.896240,0,UP,DELAYED
TR-13084,13084,2026-10-01,SEC-A01,Nagpur–Wardha,FREIGHT,2026-10-01 22:02:21.400124,2026-10-01 22:47:21.400124,0,UP,RUNNING
TR-13085,13085,2026-10-01,SEC-A01,Nagpur–Wardha,PASSENGER,2026-10-01 22:41:00.769201,2026-10-01 23:21:00.769201,0,DN,RUNNING
TR-13086,13086,2026-10-01,SEC-A02,Wardha–Badnera,EXPRESS,2026-10-01 23:59:02.407465,2026-10-02 00:29:02.407465,2,DN,SCHEDULED
TR-13087,13087,2026-10-01,SEC-A02,Wardha–Badnera,FREIGHT,2026-10-01 00:52:42.039598,2026-10-01 01:37:42.039598,4,UP,DELAYED
TR-13088,13088,2026-10-01,SEC-A02,Wardha–Badnera,PASSENGER,2026-10-01 02:13:43.718331,2026-10-01 02:38:43.718331,14,DN,SCHEDULED
TR-13089,13089,2026-10-01,SEC-A02,Wardha–Badnera,EXPRESS,2026-10-01 03:05:40.643003,2026-10-01 03:35:40.643003,6,UP,RUNNING
TR-13090,13090,2026-10-01,SEC-A02,Wardha–Badnera,FREIGHT,2026-10-01 04:30:24.454038,2026-10-01 05:10:24.454038,10,UP,SCHEDULED
TR-13091,13091,2026-10-01,SEC-A02,Wardha–Badnera,PASSENGER,2026-10-01 05:37:18.155884,2026-10-01 06:02:18.155884,8,DN,SCHEDULED
TR-13092,13092,2026-10-01,SEC-A02,Wardha–Badnera,EXPRESS,2026-10-01 06:44:30.385664,2026-10-01 07:09:30.385664,0,UP,SCHEDULED
TR-13093,13093,2026-10-01,SEC-A02,Wardha–Badnera,EXPRESS,2026-10-01 07:36:28.995530,2026-10-01 08:11:28.995530,11,UP,SCHEDULED
TR-13094,13094,2026-10-01,SEC-A02,Wardha–Badnera,PASSENGER,2026-10-01 08:44:15.298325,2026-10-01 09:29:15.298325,3,DN,SCHEDULED
TR-13095,13095,2026-10-01,SEC-A02,Wardha–Badnera,EXPRESS,2026-10-01 09:53:54.213127,2026-10-01 10:28:54.213127,8,DN,SCHEDULED
TR-13096,13096,2026-10-01,SEC-A02,Wardha–Badnera,EXPRESS,2026-10-01 10:41:39.452192,2026-10-01 11:16:39.452192,0,UP,RUNNING
TR-13097,13097,2026-10-01,SEC-A02,Wardha–Badnera,PASSENGER,2026-10-01 12:10:08.359402,2026-10-01 12:45:08.359402,0,DN,RUNNING
TR-13098,13098,2026-10-01,SEC-A02,Wardha–Badnera,EXPRESS,2026-10-01 13:08:00.234161,2026-10-01 13:48:00.234161,9,UP,DELAYED
TR-13099,13099,2026-10-01,SEC-A02,Wardha–Badnera,SPECIAL,2026-10-01 13:59:00.035753,2026-10-01 14:44:00.035753,6,DN,SCHEDULED
TR-13100,13100,2026-10-01,SEC-A02,Wardha–Badnera,EXPRESS,2026-10-01 15:27:26.668500,2026-10-01 16:07:26.668500,0,DN,RUNNING
TR-13101,13101,2026-10-01,SEC-A02,Wardha–Badnera,EXPRESS,2026-10-01 16:08:31.065447,2026-10-01 16:33:31.065447,0,DN,RUNNING
TR-13102,13102,2026-10-01,SEC-A02,Wardha–Badnera,PASSENGER,2026-10-01 17:39:24.880080,2026-10-01 18:24:24.880080,11,DN,RUNNING
TR-13103,13103,2026-10-01,SEC-A02,Wardha–Badnera,EXPRESS,2026-10-01 18:20:13.204412,2026-10-01 18:45:13.204412,0,DN,SCHEDULED
TR-13104,13104,2026-10-01,SEC-A02,Wardha–Badnera,FREIGHT,2026-10-01 19:40:45.320504,2026-10-01 20:10:45.320504,19,DN,SCHEDULED
TR-13105,13105,2026-10-01,SEC-A02,Wardha–Badnera,FREIGHT,2026-10-01 20:58:33.326387,2026-10-01 21:38:33.326387,1,DN,DELAYED
TR-13106,13106,2026-10-01,SEC-A02,Wardha–Badnera,PASSENGER,2026-10-01 21:49:39.594760,2026-10-01 22:29:39.594760,8,UP,DELAYED
TR-13107,13107,2026-10-01,SEC-A02,Wardha–Badnera,FREIGHT,2026-10-01 23:04:41.497441,2026-10-01 23:29:41.497441,5,UP,SCHEDULED
TR-13108,13108,2026-10-01,SEC-B01,Badnera–Akola,FREIGHT,2026-10-01 23:55:49.261490,2026-10-02 00:40:49.261490,12,DN,SCHEDULED
TR-13109,13109,2026-10-01,SEC-B01,Badnera–Akola,EXPRESS,2026-10-01 01:25:25.148016,2026-10-01 02:05:25.148016,0,UP,RUNNING
TR-13110,13110,2026-10-01,SEC-B01,Badnera–Akola,FREIGHT,2026-10-01 03:09:23.689208,2026-10-01 03:49:23.689208,6,UP,SCHEDULED
TR-13111,13111,2026-10-01,SEC-B01,Badnera–Akola,FREIGHT,2026-10-01 04:32:00.473995,2026-10-01 04:57:00.473995,8,DN,SCHEDULED
TR-13112,13112,2026-10-01,SEC-B01,Badnera–Akola,EXPRESS,2026-10-01 05:53:46.098319,2026-10-01 06:33:46.098319,0,DN,RUNNING
TR-13113,13113,2026-10-01,SEC-B01,Badnera–Akola,FREIGHT,2026-10-01 07:25:45.460079,2026-10-01 08:00:45.460079,13,UP,RUNNING
TR-13114,13114,2026-10-01,SEC-B01,Badnera–Akola,PASSENGER,2026-10-01 08:58:22.812581,2026-10-01 09:23:22.812581,0,DN,SCHEDULED
TR-13115,13115,2026-10-01,SEC-B01,Badnera–Akola,FREIGHT,2026-10-01 10:21:16.885833,2026-10-01 11:06:16.885833,6,DN,RUNNING
TR-13116,13116,2026-10-01,SEC-B01,Badnera–Akola,EXPRESS,2026-10-01 12:08:25.742805,2026-10-01 12:38:25.742805,0,UP,RUNNING
TR-13117,13117,2026-10-01,SEC-B01,Badnera–Akola,EXPRESS,2026-10-01 13:25:33.248461,2026-10-01 14:10:33.248461,0,UP,RUNNING
TR-13118,13118,2026-10-01,SEC-B01,Badnera–Akola,EXPRESS,2026-10-01 15:09:51.629599,2026-10-01 15:34:51.629599,2,UP,RUNNING
TR-13119,13119,2026-10-01,SEC-B01,Badnera–Akola,FREIGHT,2026-10-01 16:24:23.263821,2026-10-01 17:04:23.263821,24,DN,SCHEDULED
TR-13120,13120,2026-10-01,SEC-B01,Badnera–Akola,FREIGHT,2026-10-01 17:52:56.424706,2026-10-01 18:32:56.424706,13,DN,RUNNING
TR-13121,13121,2026-10-01,SEC-B01,Badnera–Akola,PASSENGER,2026-10-01 19:37:38.587523,2026-10-01 20:07:38.587523,3,UP,SCHEDULED
TR-13122,13122,2026-10-01,SEC-B01,Badnera–Akola,EXPRESS,2026-10-01 21:02:27.324304,2026-10-01 21:47:27.324304,2,DN,DELAYED
TR-13123,13123,2026-10-01,SEC-B01,Badnera–Akola,FREIGHT,2026-10-01 22:31:08.857847,2026-10-01 23:11:08.857847,8,UP,SCHEDULED
TR-13124,13124,2026-10-01,SEC-B02,Akola–Bhusawal,EXPRESS,2026-10-01 23:47:48.054612,2026-10-02 00:32:48.054612,7,DN,RUNNING
TR-13125,13125,2026-10-01,SEC-B02,Akola–Bhusawal,FREIGHT,2026-10-01 01:19:22.377799,2026-10-01 01:54:22.377799,0,DN,SCHEDULED
TR-13126,13126,2026-10-01,SEC-B02,Akola–Bhusawal,EXPRESS,2026-10-01 03:12:38.264986,2026-10-01 03:37:38.264986,11,DN,DELAYED
TR-13127,13127,2026-10-01,SEC-B02,Akola–Bhusawal,PASSENGER,2026-10-01 04:32:06.192207,2026-10-01 04:57:06.192207,9,UP,RUNNING
TR-13128,13128,2026-10-01,SEC-B02,Akola–Bhusawal,FREIGHT,2026-10-01 06:09:47.041261,2026-10-01 06:39:47.041261,13,DN,SCHEDULED
TR-13129,13129,2026-10-01,SEC-B02,Akola–Bhusawal,PASSENGER,2026-10-01 07:29:50.087269,2026-10-01 07:59:50.087269,7,UP,RUNNING
TR-13130,13130,2026-10-01,SEC-B02,Akola–Bhusawal,PASSENGER,2026-10-01 09:04:26.211093,2026-10-01 09:34:26.211093,4,DN,SCHEDULED
TR-13131,13131,2026-10-01,SEC-B02,Akola–Bhusawal,FREIGHT,2026-10-01 10:43:56.262869,2026-10-01 11:28:56.262869,12,DN,RUNNING
TR-13132,13132,2026-10-01,SEC-B02,Akola–Bhusawal,PASSENGER,2026-10-01 12:01:41.380226,2026-10-01 12:46:41.380226,8,UP,DELAYED
TR-13133,13133,2026-10-01,SEC-B02,Akola–Bhusawal,EXPRESS,2026-10-01 13:32:25.612104,2026-10-01 14:17:25.612104,1,DN,RUNNING
TR-13134,13134,2026-10-01,SEC-B02,Akola–Bhusawal,EXPRESS,2026-10-01 15:06:12.142671,2026-10-01 15:41:12.142671,0,DN,RUNNING
TR-13135,13135,2026-10-01,SEC-B02,Akola–Bhusawal,PASSENGER,2026-10-01 16:26:06.411303,2026-10-01 16:56:06.411303,4,DN,SCHEDULED
TR-13136,13136,2026-10-01,SEC-B02,Akola–Bhusawal,PASSENGER,2026-10-01 18:13:44.563967,2026-10-01 18:43:44.563967,14,UP,DELAYED
TR-13137,13137,2026-10-01,SEC-B02,Akola–Bhusawal,SPECIAL,2026-10-01 19:32:22.125242,2026-10-01 19:57:22.125242,0,DN,DELAYED
TR-13138,13138,2026-10-01,SEC-B02,Akola–Bhusawal,PASSENGER,2026-10-01 20:54:24.272606,2026-10-01 21:39:24.272606,0,DN,DELAYED
TR-13139,13139,2026-10-01,SEC-B02,Akola–Bhusawal,FREIGHT,2026-10-01 22:39:37.939559,2026-10-01 23:09:37.939559,9,UP,RUNNING
TR-13140,13140,2026-10-01,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-10-01 00:03:33.850693,2026-10-01 00:43:33.850693,8,UP,SCHEDULED
TR-13141,13141,2026-10-01,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-10-01 02:09:39.807329,2026-10-01 02:49:39.807329,9,UP,RUNNING
TR-13142,13142,2026-10-01,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-10-01 04:47:17.927605,2026-10-01 05:17:17.927605,5,DN,SCHEDULED
TR-13143,13143,2026-10-01,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-10-01 07:25:38.521648,2026-10-01 08:00:38.521648,6,UP,DELAYED
TR-13144,13144,2026-10-01,SEC-C01,Bhusawal–Jalgaon,SPECIAL,2026-10-01 09:35:43.457669,2026-10-01 10:05:43.457669,14,UP,RUNNING
TR-13145,13145,2026-10-01,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-10-01 11:54:17.685496,2026-10-01 12:29:17.685496,0,DN,SCHEDULED
TR-13146,13146,2026-10-01,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-10-01 14:31:59.340450,2026-10-01 15:16:59.340450,0,UP,DELAYED
TR-13147,13147,2026-10-01,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-10-01 16:34:35.347658,2026-10-01 17:09:35.347658,7,UP,DELAYED
TR-13148,13148,2026-10-01,SEC-C01,Bhusawal–Jalgaon,EXPRESS,2026-10-01 18:58:54.531727,2026-10-01 19:38:54.531727,0,UP,SCHEDULED
TR-13149,13149,2026-10-01,SEC-C01,Bhusawal–Jalgaon,EXPRESS,2026-10-01 21:50:23.607515,2026-10-01 22:20:23.607515,2,UP,RUNNING
TR-13150,13150,2026-10-02,SEC-A01,Nagpur–Wardha,PASSENGER,2026-10-02 00:06:51.600813,2026-10-02 00:41:51.600813,15,DN,DELAYED
TR-13151,13151,2026-10-02,SEC-A01,Nagpur–Wardha,EXPRESS,2026-10-02 01:11:28.944218,2026-10-02 01:51:28.944218,4,DN,RUNNING
TR-13152,13152,2026-10-02,SEC-A01,Nagpur–Wardha,PASSENGER,2026-10-02 02:00:03.862561,2026-10-02 02:35:03.862561,5,DN,RUNNING
TR-13153,13153,2026-10-02,SEC-A01,Nagpur–Wardha,EXPRESS,2026-10-02 03:06:41.157893,2026-10-02 03:46:41.157893,0,DN,SCHEDULED
TR-13154,13154,2026-10-02,SEC-A01,Nagpur–Wardha,PASSENGER,2026-10-02 04:12:21.310394,2026-10-02 04:52:21.310394,0,DN,SCHEDULED
TR-13155,13155,2026-10-02,SEC-A01,Nagpur–Wardha,FREIGHT,2026-10-02 05:22:27.859943,2026-10-02 05:47:27.859943,5,UP,DELAYED
TR-13156,13156,2026-10-02,SEC-A01,Nagpur–Wardha,PASSENGER,2026-10-02 06:19:33.257964,2026-10-02 07:04:33.257964,1,DN,SCHEDULED
TR-13157,13157,2026-10-02,SEC-A01,Nagpur–Wardha,PASSENGER,2026-10-02 07:28:14.232692,2026-10-02 08:13:14.232692,12,DN,RUNNING
TR-13158,13158,2026-10-02,SEC-A01,Nagpur–Wardha,FREIGHT,2026-10-02 08:37:49.456814,2026-10-02 09:22:49.456814,11,UP,SCHEDULED
